,tweet_created_at,tweet_full_text,sentiment,probability
1623,Fri Sep 07 12:14:53 +0000 2018,"@realDonaldTrump Nike is Genius.
Will be purchasing more shoes.
#JustDoIt",positive,0.5966744911864936
1624,Fri Sep 07 12:14:40 +0000 2018,Regrann from @britt_lucio22  -  #TBT Mood...❤️🏈 HAPPY #kickoff @nfl Even though y’all on some bs with CK 😒✊🏽 #colinkaepernick #nike #justdoit #thursdaynightfootball Last catch is epic 🙌🏽😜… https://t.co/ZRo5YPrHnm,positive,0.6515668067965611
1625,Fri Sep 07 12:14:40 +0000 2018,@spinnershells @Kmatter66 #JustDoIt get that flamingo!!,neutral,0.5971474034340967
1626,Fri Sep 07 12:14:40 +0000 2018,"Our final hiring day of the season is TONIGHT! Show up at anytime between 5-8pm. Interviews are held on the spot. Plan on staying about an hour. 🎃

28186 Kettle River Blvd
Wyoming, MN 55092

#NowHiring #JustDoIt https://t.co/RI75kHwjCp",neutral,0.6694126922343263
1627,Fri Sep 07 12:14:19 +0000 2018,CAPTION:” NO EXCUSES!” ( IF YOU WANT SOMETHING OR SOMEONE THEN YOURE EITHER WORK FOR IT.......OR MAKE EXCUSES......CHOOSE) #justdoit✔️ #24HourFitness @ 24 Hour Fitness - Hollywood… https://t.co/9dbBgR0YbF,neutral,0.6342402470883837
1628,Fri Sep 07 12:13:57 +0000 2018,@gbuller67 @larryelder Nike is global they’ll survive. I went in the outlet yesterday and it was packed with foreigners. Going back next weekend to get me another pair just because!  #JustDoIt,positive,0.5819804692209631
1629,Fri Sep 07 12:13:56 +0000 2018,"Resign Don, #JustDoIt! ✅ https://t.co/BssVvegLGN",neutral,0.6462575023618591
1630,Fri Sep 07 12:13:44 +0000 2018,"Thank you, @Nike!  #Inspiration #CrazyEnough #JustDoIt https://t.co/pNVmK3wAp0",positive,0.8887384405703295
1631,Fri Sep 07 12:13:31 +0000 2018,@realDonaldTrump They are winning! #JustDoIt,neutral,0.5780156498932554
1632,Fri Sep 07 12:13:30 +0000 2018,"Believe in something even if it doesn't make sense at all
#justdoit https://t.co/2bqyaiIOJr",negative,0.5907138277449622
1633,Fri Sep 07 12:13:26 +0000 2018,@serenawilliams Just do it Saturday! 🎾🏆#JustDoIt,positive,0.5921112285533255
1634,Fri Sep 07 12:13:24 +0000 2018,"@larryelder @Thenewguardian1 Good one Larry!
#JustDoIt https://t.co/o5gowT60I2",positive,0.785884587541126
1635,Fri Sep 07 12:13:14 +0000 2018,"😢😭😢😭
True inspiration. Everything you need for greatness is within you. 

This is who we all should be. #JustDoIt @Nike https://t.co/fiZskl7XXG",positive,0.7683407331541523
1636,Fri Sep 07 12:13:13 +0000 2018,"Wow Nike nailed it with this.❤️
We wanted to take stuffy old (but beautifully made) Northamptonshire shoes to a new generation. Sounds crazy. Now they’re all busy copying us. 🇬🇧 
Be original, &amp; #JustDoIt https://t.co/uZPSY16qxR",positive,0.6720300472053821
1637,Fri Sep 07 12:13:01 +0000 2018,@realDonaldTrump You should listen to your speeches while on the road. You do sound like that. #justdoit,positive,0.6021209661068153
1638,Fri Sep 07 12:13:00 +0000 2018,Believe in something. Even if it means sacrificing everything. #Kapernick #JustDoIt,negative,0.6386699910537326
1639,Fri Sep 07 12:12:57 +0000 2018,"@realDonaldTrump That they had a better, more worthy spokesman than you would ever be. #Impeachment #JustDoIt",positive,0.6320610561822818
1640,Fri Sep 07 12:12:49 +0000 2018,#NikeAd single handedly weeding out the racists... ty #JustDoIt,neutral,0.6172290634633067
1641,Fri Sep 07 12:12:29 +0000 2018,"Still very much with the times.
#justdoit https://t.co/ZgDtv1JH3P",neutral,0.5856882636384704
1642,Fri Sep 07 12:12:29 +0000 2018,"Still very much with the times.
#justdoit https://t.co/oMKv5nCYe8",neutral,0.5856882636384704
1643,Fri Sep 07 12:11:59 +0000 2018,Rex Ryan suggested @DezBryant should team up with @juliojones_11 in @AtlantaFalcons 😳😳😳😳#AtlantaFalcons #doit #JustDoIt,neutral,0.6842732658450559
1644,Fri Sep 07 12:11:54 +0000 2018,"@realDonaldTrump 🤣🤣🤣🤣🤣 they were thinking, relax Trump &amp; #JustDoIt",negative,0.6444914801945864
1645,Fri Sep 07 12:11:51 +0000 2018,That brother wearing Nikes!!! #JustDoIt https://t.co/ugwpdZwIIv,neutral,0.6688683842463611
1646,Fri Sep 07 12:11:13 +0000 2018,@cathyareu1 #UsefulIdiot #BoycottNike #JustDoIt #ReadTsunami #FoxNews @FoxNews  Please stop inviting this #UsefulIdiot #CathyAReu to be on any Fox news programs we are sick and tired of listening to her! https://t.co/m1fAuyCwWh,negative,0.5911454747518832
1647,Fri Sep 07 12:10:36 +0000 2018,"Be Bold. Even if it means facing your greatest fear.
#JustDoIt

#Nike #NFL #Football #Ad #Commercial #Like #Model #Monochrome #Portrait #Portraits #Billboard #NigerianModel #Nigeria… https://t.co/KgMc1oWj6J",negative,0.578855968196013
1648,Fri Sep 07 12:10:36 +0000 2018,"Ok so my CEO just got me an ""Employee of the Day"" cake for wearing my @Kaepernick7 jersey to work. We live in Beirut, Lebanon BTW. Make no mistake, this is a global campaign. @Nike #JustDoIt #ImWithKap https://t.co/eS9KgTzJrv",positive,0.6033167106049178
1649,Fri Sep 07 12:10:25 +0000 2018,"Go suck yuh mudda dawg - Popcaan 

NIKE #JustDoIt",negative,0.6356521113970136
1650,Fri Sep 07 12:10:10 +0000 2018,@serenawilliams @OlympiaOhanian Yes she did #justdoit,neutral,0.5942742024791599
1651,Fri Sep 07 12:10:06 +0000 2018,"Do people call your dreams crazy? 

WATCH: Nike “Dream Crazy” #JustDoIt 

https://t.co/twd2dzkuTS",neutral,0.6163389619648395
1652,Fri Sep 07 12:10:00 +0000 2018,@KatiePavlich @BretBaier And the entire time Spartacus lied...all docs had been de-classified and he knew that.  I guess he had a #justdoit moment.  Bahahahahaha,negative,0.636759260815041
1653,Fri Sep 07 12:09:39 +0000 2018,"If you can't find a way, create one 
#JustDoIt #FridayMotivation @TextPosts @911well @IMQuotes_Videos @Davidsroads @Davidsroads https://t.co/SObSqU4rrL",neutral,0.5883932585818588
1654,Fri Sep 07 12:09:07 +0000 2018,"Happy to hear your works paying off . #Blessup to you, your fam &amp; your backend team. Don’t let the lights blind you &amp; stay focused. Pave the way to your throne #JustDoIt @Bean_J20 ✊🏾",positive,0.7257587762132094
1655,Fri Sep 07 12:09:05 +0000 2018,Sporting Goods Store Removes All Nike Products In Reaction To Colin Kaepernick Ad https://t.co/At33TmLfp9 #JustDoIt,positive,0.6489314742644688
1656,Fri Sep 07 12:09:03 +0000 2018,I thought this song was fucking big in Germany. #JustDoIt https://t.co/EWzQCERhkQ,negative,0.6621722857278197
1657,Fri Sep 07 12:08:54 +0000 2018,"At the end of the day, to oppose #ColinKaepernick's peaceful protest against police brutality is to favor  U.S. law enforcement's brutalization of unarmed nonwhite people. #OshaeTerry #blacklivesmatter #justdoit #TakeAKnee",neutral,0.6374781934717331
1658,Fri Sep 07 12:08:31 +0000 2018,"@realDonaldTrump Equality, fairness, and be the best you can be. #JustDoIt",positive,0.7861998905404729
1659,Fri Sep 07 12:08:28 +0000 2018,Started this week with a @Nike post ft the amazing @serenawilliams - ending this week with another Nike post: the next chapter of #justdoit - Dream Crazy https://t.co/1gTymSdJqp,positive,0.7371181743792945
1660,Fri Sep 07 12:08:24 +0000 2018,"You can count on us like 1, 2, 3 and we'll be there.
#JustDoIt 
#justcallus
#creditville https://t.co/OYaHHAgP8K",positive,0.6406360447700079
1661,Fri Sep 07 12:08:18 +0000 2018,"#180 Organize Your Manuals #organization #livebetter #memorylane #justdoit
https://t.co/5Kr7hmImMI https://t.co/5Kr7hmImMI",neutral,0.6445420934508543
1662,Fri Sep 07 12:08:10 +0000 2018,#180 Organize Your Manuals #organization #livebetter #memorylane #justdoit https://t.co/5Kr7hmImMI https://t.co/iOEXHW97ot,neutral,0.6445420934508543
1663,Fri Sep 07 12:08:09 +0000 2018,Exactly! #repost #nike #justdoit #istandwithkaepernick https://t.co/NuDlMFZeap,neutral,0.6557397584828641
1664,Fri Sep 07 12:08:08 +0000 2018,"Hey!! Yes you!! Happy Friday !! Learn the 7 habits of highly successful people here —-&gt; https://t.co/RaziRwcuOL
#Travel #Success #lifestyle #money #yacht #Millionaire #Kapernick #NikeAd #JustDoIt https://t.co/4gpS8vNvHp",positive,0.7468766694352399
1665,Fri Sep 07 12:07:59 +0000 2018,"Bingo! So the point here is to demonstrate all that @nike excitement from Black people is garbage!!! If it doesn't equal new laws, policies, or procedures to reduce or end Brutality it's all for nothing, but profit for Nike #JustDoIt https://t.co/e7700Y0KqX",neutral,0.577903699025029
1666,Fri Sep 07 12:07:58 +0000 2018,"Not gonna lie, this ad made me tear up a little. So good. #JustDoIt #CollinKaepernick  https://t.co/rCI9R3cuOe",positive,0.6486997516755449
1667,Fri Sep 07 12:07:40 +0000 2018,"@PodSaveAmerica Great pod &amp; listening to Pres Jimmy Carter was a gut check. #HumanRights  My ❤️ is broken, angry &amp; @Kaepernick7  has more decency, honor than any soul in WH. #JustDoIt",positive,0.6208063347384601
1668,Fri Sep 07 12:07:34 +0000 2018,"@gregghenson The real machine (possibly deep state) wont allow it. The citizens are too powerful as one so they do these things to keep a fake narrative of racism, feminism, classism, etc. alive. Its simple divide and conquer. #JustDoIt",negative,0.7338406275210264
1669,Fri Sep 07 12:07:24 +0000 2018,Just woke my daughter up and handed her pancakes. She said Ooh feels like my birthday. #FridayFeeling #JustDoIt #justbecause #breakfast,positive,0.5934197909782192
1670,Fri Sep 07 12:07:23 +0000 2018,"""Believe in something. Even if it means sacrificing everything."" #JustDoIt https://t.co/XEIFJNqaMq",negative,0.5871472125961769
1671,Fri Sep 07 12:07:20 +0000 2018,Best marketing move they ever could have done 🙇🏽‍♂️ #Justdoit https://t.co/sKSREo5AOd,positive,0.753415316790589
1672,Fri Sep 07 12:06:49 +0000 2018,"@realDonaldTrump I really don’t care, do u? #justdoit",negative,0.6324976335472492
1673,Fri Sep 07 12:06:34 +0000 2018,@realDonaldTrump Kneeling in peaceful protest of police brutality and abuse of people of color is patriotic. #JustDoIt,negative,0.616252825433937
1674,Fri Sep 07 12:06:33 +0000 2018,Believe in something ❤️ #justdoit #nike https://t.co/YliDziGHTN,neutral,0.6115047868114628
1675,Fri Sep 07 12:06:12 +0000 2018,@foxandfriends I want to stand behind the President.  Those people look amazing.  #MAGA #JustDoIt #LegalizeFreedom,positive,0.6142895228817118
1676,Fri Sep 07 12:05:59 +0000 2018,@realDonaldTrump @Nike has the support of many U.S. soldiers &amp; veterans that wear Nike #combatboots. Take a look at this tweet &amp; all the photos of military troops/vets wearing them. That’ll tell you what #Nike &amp; many others think; #TakeAKnee. #JustDoIt 🇺🇸 https://t.co/sft520PcFB,positive,0.5960676600118354
1677,Fri Sep 07 12:05:46 +0000 2018,"@ManLikeKingLeo That's the spirit bro ✌
When you don't stop you don't flop 💯 👌 #JustDoIt",negative,0.7231106113543049
1678,Fri Sep 07 12:05:35 +0000 2018,"""Believe in something. Even if it means sacrificing everything.""  

#coreybooker #judiciarycommittee #emailreceipt #kavanaugh #racialprofiling  #justdoit #nike… https://t.co/FaIHVZotmM",negative,0.5871472125961769
1679,Fri Sep 07 12:05:29 +0000 2018,"Just casually wearing my Nike shoes, no big deal 🤷🏾‍♀️ #Nike #JustDoIt✔️ https://t.co/UwCus3kL2V",positive,0.5899710649931622
1680,Fri Sep 07 12:05:28 +0000 2018,Love this! 😂 #justdoit #stillbelieve #britneyspears #imustconfess #lifegoals https://t.co/DMfiwZRctt https://t.co/A7SeJK1uu0,positive,0.8870286086156648
1681,Fri Sep 07 12:05:28 +0000 2018,@WalshFreedom Point out a blatant lie?  #JustDoIt,negative,0.592906177301614
1682,Fri Sep 07 12:05:25 +0000 2018,"YES!!!! ALL OF MY YES!!! 😂😂😂🔥🔥
#PootieTang #SahDahTay #ChrisRock #Legend #YouKnowItsHotOut #Lovely #Movie #Cinema #Film #Life #Nike #JustDoIt #DirtyDee #Froggy #Bucky #JBSmoove #CrownRoyal https://t.co/x3RdRh9OnN",positive,0.9286454591259891
1683,Fri Sep 07 12:05:23 +0000 2018,Be a bitch #JustDoIt @Kaepernick7 @Nike,negative,0.5833526759568777
1684,Fri Sep 07 12:05:03 +0000 2018,@realDonaldTrump The same thing the Republicans were thinking to elect you. #JUSTDOIT #WORSTPRESIDENTEVER,neutral,0.6508873655771356
1685,Fri Sep 07 12:05:02 +0000 2018,"Just Do It – Believe In Something Even If It Means Sacrificing Everything Shirt

Don’t let politics get in the way of standing up for what’s right. Show your support with this shirt.

Buy it here: https://t.co/OVkOv1hccC
#JustDoIt #sacrificingevertything #tshirts #gifts #means https://t.co/sQioVB5DC3",positive,0.6317726222129424
1686,Fri Sep 07 12:04:57 +0000 2018,"#TGIF ... it's Friday so #JustDoIt! ;-) 

#BallHogSportsTalk on 95.9 WZYE or check me out on FB Live in a few!",positive,0.6764289045902447
1687,Fri Sep 07 12:04:57 +0000 2018,"@CBSNews Please STOP promoting Crap.
Report on Colleges who have @Nike #JustDoIt Gears.  Far more than just One College.",negative,0.5945223282365629
1688,Fri Sep 07 12:04:38 +0000 2018,"@DanProft  If Nike wanted to really help Build a plant on the Southside!
#justdoit

Marty Feldman eyes Cory Booker's clown name Asparagus!

Trump Derangement Syndrome has turned the Left into a flock of shit eatin pigeons!",negative,0.6808564891458537
1689,Fri Sep 07 12:04:32 +0000 2018,"Enugu operation python dance 3, yes our people would die, but we would not give up our right. 

Even if it means loosing everything for what’s right #Biafrans #JustDoIt resist the occupation of Biafra by Nigeria. 

Python Dance is code name for murder. https://t.co/tNGvA7dM4g",negative,0.7158661480278447
1690,Fri Sep 07 12:04:19 +0000 2018,For those special people burning stuff you paid for.  #JustDoIt✔️ https://t.co/ds2JzgdoM7,neutral,0.6075375799056503
1691,Fri Sep 07 12:04:07 +0000 2018,@realDonaldTrump @Nike Should’ve used you in their #sacrifice campaign! I see tweets all the time how Christlike you were in sacrificing your #Trump empire income &amp; your salary as #POTUS to serve the plutocrats and to enrich yourself through presidential actions. #JustDoIt #AlternativeFacts,negative,0.6186054921620313
1692,Fri Sep 07 12:03:57 +0000 2018,@HeWhoLovesWords @MrWednesday11 2018 Darwin Award Winners #justdoit,neutral,0.6326963446283982
1693,Fri Sep 07 12:03:52 +0000 2018,New Nike Sponsor😎 #nike #justdoit #MoBound https://t.co/LXM3waV5kr,neutral,0.6535967000171354
1694,Fri Sep 07 12:03:35 +0000 2018,"""Pay It Forward!""

#goforit #JustDoIt #kenthimmel https://t.co/qyvq7t6kwn",positive,0.6496710717659752
1695,Fri Sep 07 12:03:23 +0000 2018,"Manchester United Fans Love Paul Pogba’s Mockery Of Liverpool On Instagram #HennessyVSClass2018
#BurtReynolds
#Abuja
#JustDoIt
#Pogba
#Serena
#UEFANationsLeague
#MorningRush
#Lagos
#NaomiOsaka https://t.co/P9VM8HgSXi https://t.co/8jhkjYwifR",positive,0.7112856807320698
1696,Fri Sep 07 12:02:51 +0000 2018,"#JustDoIt...#PlayLikeAGirl
Diversity 2theMax...Serena vs Naomi..Se Passé...4pm 2morrow #USOpen2018",neutral,0.5925825731412871
1697,Fri Sep 07 12:02:33 +0000 2018,@EdKrassen @realDonaldTrump They were thinking that someone that hasn’t bought Nikes in about 6 years would now go out and buy 2 new pairs and also order their apparel online. #KneelWithNike #KneelwithKap #Nike #JustDoIt #ImpeachTrump https://t.co/QSLEDbvAc9,neutral,0.6652034720282946
1698,Fri Sep 07 12:02:25 +0000 2018,My guess is the it's butt. Ol' butt hurt snowflakes. #Kaepernick #Nike #JustDoIt https://t.co/QewNYATeND,negative,0.5846501826538587
1699,Fri Sep 07 12:02:23 +0000 2018,Don't ask if your dreams are crazy ask if they are crazy enough #JustDoIt  https://t.co/mvh0SBiKtK,negative,0.6107740999954798
1700,Fri Sep 07 12:02:16 +0000 2018,@realDonaldTrump Trump stirring up controversy as a distraction you're the one that made it about the flag when it was about  police brutality you lying sob #alternativefacts #trumplies #justdoit  #trumpisMentallyill https://t.co/l3MeBpafFZ,negative,0.6552369018213019
1701,Fri Sep 07 12:02:05 +0000 2018,I had too jump in on this 😂😂😂😂😂 #nike #justdoit #kianicol #GETNOTICED 😎 https://t.co/M11UZWQ0Wb,neutral,0.6392939610680078
1702,Fri Sep 07 12:02:02 +0000 2018,@realDonaldTrump clearly doesn’t agree with @Nike ‘s decision to add @Kaepernick7 to their #justdoit campaign. What do you think? https://t.co/2zDWRBtm8L,neutral,0.8168499131504987
1703,Fri Sep 07 12:01:52 +0000 2018,@Nike you may still drop @Kaepernick7 sneakers on Black Friday tho...  #justdoit ✊,neutral,0.6582068027284962
1704,Fri Sep 07 12:01:29 +0000 2018,Are your dreams crazy enough? #JustDoIt https://t.co/iIk0XCdMTl,positive,0.6293018788997129
1705,Fri Sep 07 12:01:27 +0000 2018,"I've had these NIKE SLIDES for 5 years... 5 Years I love these babies... I'm with it ✔ #Nikeismyshit #ColinKaepernick #Nike #JustDoIt
P.s Y'all excuse my toes lol🙈 😜 https://t.co/msyAyduCSF",positive,0.8234760233114534
1706,Fri Sep 07 12:01:21 +0000 2018,@realDonaldTrump What were YOU thinking? #JustDoIt https://t.co/7jAQn9R8WU,neutral,0.7375465956009639
1707,Fri Sep 07 12:01:21 +0000 2018,#JustDoIt !!! .... well of course he doesn’t understand because in his case is #JustTrashIt!! 😛 https://t.co/eHuATeNmSe,negative,0.5803188100523927
